nivel,path,titulo,detalle,responsables
4,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL FEDERAL > SALAS,SALA I CRIMINAL Y CORRECCIONAL FEDERAL,"Comodoro Py 2002, 2º (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7546/7517 | cncrimcorrfed.sala1@pjn.gov.ar","Nombre: Dr. Bertuzzi, Pablo Daniel | Cargo: Presidente | Tel: Dr. Bertuzzi, Pablo Daniel | Email:  | Teléfono: 4032-7536 / 4032-7537 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. Bruglia, Leopoldo Oscar | Cargo: Vicepresidente | Tel: Dr. Bruglia, Leopoldo Oscar | Email:  | Teléfono: 4032-7526 / 4032-7527 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. Llorens, Mariano | Cargo: Vocal | Tel: Dr. Llorens, Mariano | Email:  | Teléfono: 4032-7512 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dra. Quinteros, Ivana Sandra | Cargo: Secretario | Tel: Dra. Quinteros, Ivana Sandra | Email:  | Teléfono: 4032-7542 | Email:  | Cargo: Secretario de Cámara | Situación: Efectivo; Nombre: Dra. Talarico, Maria Victoria | Cargo: Secretario | Tel: Dra. Talarico, Maria Victoria | Email:  | Teléfono: 4032-7544 | Email:  | Cargo: Secretario de Cámara | Situación: Efectivo; Nombre: Dr. Pozzi, Dario Anibal | Cargo: Prosecretario de Cámara | Tel: Dr. Pozzi, Dario Anibal | Email:  | Teléfono: 4032-7545 | Email:  | Cargo: Prosecretario de Cámara | Situación: Interino"
4,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL FEDERAL > SALAS,SALA II CRIMINAL Y CORRECCIONAL FEDERAL,"Comodoro Py 2002, 2º (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7551/7522 | cncrimcorrfed.sala2@pjn.gov.ar","Nombre: Dr. Boico, Roberto | Cargo: Presidente | Tel: Dr. Boico, Roberto | Email:  | Teléfono: 4032-7402 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. Irurzun, Martin | Cargo: Vicepresidente | Tel: Dr. Irurzun, Martin | Email:  | Teléfono: 4032-7532 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. Farah, Eduardo Guillermo | Cargo: Vocal | Tel: Dr. Farah, Eduardo Guillermo | Email:  | Teléfono: 4032-7517 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo"
3,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 1,"Comodoro Py 2002, 3º (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7102 | jncrimcorrfed1@pjn.gov.ar","Nombre: Dra. Servini, Maria Romilda | Cargo: Juez | Tel: Dra. Servini, Maria Romilda | Email: jncrimcorrfed1@pjn.gov.ar | Teléfono: 4371-4732 4371-1330 | Email: jncrimcorrfed1@pjn.gov.ar | Cargo: Juez de 1ra. Instancia | Situación: Efectivo"
4,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS > JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 1,SECRETARÍA NRO. 1,"Comodoro Py 2002, 3 (C1104BEN) | Ciudad Autónoma de Buenos Aires | - (Fax -) | jncrimcorrfed1.sec1@pjn.gov.ar","Nombre: Dra. Gambirassi, María Inés | Cargo: Secretario | Tel: Dra. Gambirassi, María Inés | Email:  | Teléfono: 4032-7106 | Email:  | Cargo: Secretario de Juzgado | Situación: Interino"
4,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS > JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 1,SECRETARÍA NRO. 2,"Comodoro Py 2002, 3 (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7504 | jncrimcorrfed1.sec2@pjn.gov.ar","Nombre: Dr. Piendibene, Adolfo Omar | Cargo: Secretario | Tel: Dr. Piendibene, Adolfo Omar | Email:  | Teléfono: 4032-7101 | Email:  | Cargo: Secretario de Juzgado | Situación: Efectivo"
3,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 2,"Comodoro Py 2002, 3º (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7110 | jncrimcorrfed2@pjn.gov.ar","Nombre: Dr. Ramos, Sebastián Roberto | Cargo: Juez | Tel: Dr. Ramos, Sebastián Roberto | Email: JNCRIMCORRFED2@PJN.GOV.AR | Teléfono: 4032-7110 | Email: JNCRIMCORRFED2@PJN.GOV.AR | Cargo: Juez de 1ra. Instancia | Situación: Efectivo"
4,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS > JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 2,SECRETARÍA NRO. 3,"Comodoro Py 2002, 3 (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7113 | jncrimcorrfed2.sec3@pjn.gov.ar","Nombre: Dr. D'Elia, Carlos Daniel | Cargo: Secretario | Tel: Dr. D'Elia, Carlos Daniel | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Juzgado | Situación: Efectivo"
4,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS > JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 2,SECRETARÍA NRO. 4,"Comodoro Py 2002, 3 (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7116 | jncrimcorrfed2.sec4@pjn.gov.ar","Nombre: Dr. Murano, Esteban Horacio | Cargo: Secretario | Tel: Dr. Murano, Esteban Horacio | Email:  | Teléfono: 4032-7114 | Email:  | Cargo: Secretario de Juzgado | Situación: Efectivo"
3,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 3,"Comodoro Py 2002, 3º (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7118 | jncrimcorrfed3@pjn.gov.ar","Nombre: Dr. Rafecas, Daniel Eduardo | Cargo: Juez | Tel: Dr. Rafecas, Daniel Eduardo | Email: jncrimcorrfed3@pjn.gov.ar | Teléfono: 4032-7118 | Email: jncrimcorrfed3@pjn.gov.ar | Cargo: Juez de 1ra. Instancia | Situación: Efectivo"
4,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS > JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 3,SECRETARÍA NRO. 5,"Comodoro Py 2002, 3 (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7121 | jncrimcorrfed3.sec5@pjn.gov.ar","Nombre: Dra. Caron, Albertina Anatonia | Cargo: Secretario | Tel: Dra. Caron, Albertina Anatonia | Email: albertina.caron@pjn.gov.ar | Teléfono: 4032-7122 | Email: albertina.caron@pjn.gov.ar | Cargo: Secretario de Juzgado | Situación: Efectivo"
4,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS > JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 3,SECRETARÍA NRO. 6,"Comodoro Py 2002, 3 (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7124 | jncrimcorrfed3.sec6@pjn.gov.ar","Nombre: Dr. Rivera Solari, Adrián Guillermo | Cargo: Secretario | Tel: Dr. Rivera Solari, Adrián Guillermo | Email: adrian.rivera-solari@pjn.gov.ar | Teléfono: 4032-7122 | Email: adrian.rivera-solari@pjn.gov.ar | Cargo: Secretario de Juzgado | Situación: Efectivo"
3,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 4,"Comodoro Py 2002, 3º (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7126 | jncrimcorrfed4@pjn.gov.ar","Nombre: Dr. Lijo, Ariel Oscar | Cargo: Juez | Tel: Dr. Lijo, Ariel Oscar | Email:  | Teléfono: 4032-7126 | Email:  | Cargo: Juez de 1ra. Instancia | Situación: Efectivo"
4,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS > JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 4,SECRETARÍA NRO. 7,"Comodoro Py 2002, 3 (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7129 | jncrimcorrfed4.sec7@pjn.gov.ar","Nombre: Dr. Arce, Diego Fernando | Cargo: Secretario | Tel: Dr. Arce, Diego Fernando | Email:  | Teléfono: 4032-7127 | Email:  | Cargo: Secretario | Situación: Efectivo"
4,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS > JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 4,SECRETARÍA NRO. 8,"Comodoro Py 2002, 3 (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7132 | jncrimcorrfed4.sec8@pjn.gov.ar","Nombre: Dr. Canero, Martín Fernando | Cargo: Secretario | Tel: Dr. Canero, Martín Fernando | Email:  | Teléfono: 4032-7130 | Email:  | Cargo: Secretario | Situación: Efectivo"
3,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 5,"Comodoro Py 2002, 3º (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7134 | jncrimcorrfed5@pjn.gov.ar","Nombre: Dra. Capuchetti, María Eugenia | Cargo: Juez | Tel: Dra. Capuchetti, María Eugenia | Email: jncrmcorrfed9@pjn.gov.ar | Teléfono:  | Email: jncrmcorrfed9@pjn.gov.ar | Cargo: Juez de 1ra. Instancia | Situación: Efectivo"
4,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS > JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 5,SECRETARÍA NRO. 9,"Comodoro Py 2002, 3 (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7137 / 4842 | jncrimcorrfed5.sec9@pjn.gov.ar","Nombre: Dr. Buenaventura, Matías Ariel | Cargo: Secretario | Tel: Dr. Buenaventura, Matías Ariel | Email:  | Teléfono:  | Email:  | Cargo: Juez de Cámara | Situación: Efectivo"
4,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS > JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 5,SECRETARÍA NRO. 10,"Comodoro Py 2002, 3 (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7138/7139/7140 | jncrimcorrfed5.sec10@pjn.gov.ar","Nombre: Dr. Noguera, Leandro | Cargo: Secretario | Tel: Dr. Noguera, Leandro | Email: jncrimcorrfed5.sec10@pjn.gov.ar | Teléfono: 4032-7138 | Email: jncrimcorrfed5.sec10@pjn.gov.ar | Cargo: Secretario de Juzgado | Situación: Contratado"
3,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 6,"Comodoro Py 2002, 3º (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7142 | jncrimcorrfed6@pjn.gov.ar",
4,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS > JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 6,SECRETARÍA NRO. 11,"Comodoro Py 2002, 3 (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7145 | jncrimcorrfed6.sec11@pjn.gov.ar","Nombre: Dra. Sanz, Paula | Cargo: Secretario | Tel: Dra. Sanz, Paula | Email:  | Teléfono: 4032-7143 | Email:  | Cargo: Secretario de Juzgado | Situación: Efectivo; Nombre: Dr. Ambrosio, Miguel Angel | Cargo: Secretario | Tel: Dr. Ambrosio, Miguel Angel | Email:  | Teléfono: 4032-7143 | Email:  | Cargo: Secretario de Juzgado | Situación: Efectivo"
4,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS > JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 6,SECRETARÍA NRO. 12,"Comodoro Py 2002, 3 (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7144 | jncrimcorrfed6.sec12@pjn.gov.ar","Nombre: Dr. Echegaray, Sergio Alejandro | Cargo: Secretario | Tel: Dr. Echegaray, Sergio Alejandro | Email:  | Teléfono: 4032-7146 | Email:  | Cargo: Secretario de Juzgado | Situación: Efectivo"
3,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 7,"Comodoro Py 2002, 4° piso (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7153 | jncrimcorrfed7@pjn.gov.ar","Nombre: Dr. Casanello, Sebastián Norberto | Cargo: Juez | Tel: Dr. Casanello, Sebastián Norberto | Email: jncrimcorrfed7@pjn.gov.ar | Teléfono:  | Email: jncrimcorrfed7@pjn.gov.ar | Cargo: Juez de 1ra. Instancia | Situación: Efectivo"
4,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS > JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 7,SECRETARÍA NRO. 13,"Comodoro Py 2002, 4 (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7153 | jncrimcorrfed7.sec13@pjn.gov.ar","Nombre: Dr. Smietniansky, Martín | Cargo: Secretario | Tel: Dr. Smietniansky, Martín | Email:  | Teléfono: 4032-7151 | Email:  | Cargo: Secretario | Situación: Efectivo"
4,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS > JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 7,SECRETARÍA NRO. 14,"Comodoro Py 2002, 4 (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7156 | jncrimcorrfed7.sec14@pjn.gov.ar","Nombre: Dr. Oppel, Nicolás Elías | Cargo: Secretario | Tel: Dr. Oppel, Nicolás Elías | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Juzgado | Situación: Efectivo"
3,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 8,"Comodoro Py 2002, 4º (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7158 | jncrimcorrfed8@pjn.gov.ar","Nombre: Dr. Martinez De Giorgi, Marcelo Pedro H. | Cargo: Juez | Tel: Dr. Martinez De Giorgi, Marcelo Pedro H. | Email:  | Teléfono: 4032-7158 | Email:  | Cargo: Juez de 1ra. Instancia | Situación: Efectivo"
4,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS > JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 8,SECRETARÍA NRO. 15,"Comodoro Py 2002, 4 (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7161 | jncrimcorrfed8.sec15@pjn.gov.ar","Nombre: Dra. Lara, Verónica Mariana | Cargo: Secretario | Tel: Dra. Lara, Verónica Mariana | Email:  | Teléfono: 4032-7159 | Email:  | Cargo: Secretario | Situación: Efectivo"
4,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS > JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 8,SECRETARÍA NRO. 16,"Comodoro Py 2002, 4 (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7164 | jncrimcorrfed8.sec16@pjn.gov.ar","Nombre: Dr. Ortea Escandón, Rafael | Cargo: Secretario | Tel: Dr. Ortea Escandón, Rafael | Email:  | Teléfono: 4032-7162 | Email:  | Cargo: Secretario | Situación: Efectivo"
3,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 9,"Comodoro Py 2002, 4 (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7167 | jncrimcorrfed9@pjn.gov.ar","Nombre: Dr. Ramos, Sebastian Roberto | Cargo: Juez Subrogante | Tel: Dr. Ramos, Sebastian Roberto | Email:  | Teléfono: 4032-7119 | Email:  | Cargo: Secretario de Juzgado | Situación: Efectivo"
4,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS > JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 9,SECRETARÍA NRO. 17,"Comodoro Py 2002, 4 (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7167 | jncrimcorrfed9.sec17@pjn.gov.ar","Nombre: Dr. Ramirez, Gustavo Ariel | Cargo: Secretario | Tel: Dr. Ramirez, Gustavo Ariel | Email: gustavo.ramirez@pjn.gov.ar | Teléfono: 4032-7167 | Email: gustavo.ramirez@pjn.gov.ar | Cargo: Secretario de Juzgado | Situación: Efectivo"
4,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS > JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 9,SECRETARÍA NRO. 18,"Comodoro Py 2002, 4 (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7171 | jncrimcorrfed9.sec18@pjn.gov.ar","Nombre: Dr. Febre, Pablo Andrés | Cargo: Secretario | Tel: Dr. Febre, Pablo Andrés | Email: pablo.febre@pjn.gov.ar | Teléfono: 4032-7168 | Email: pablo.febre@pjn.gov.ar | Cargo: Secretario de Juzgado | Situación: Efectivo; Nombre: Dr. Grangeat, Juan Manuel | Cargo: Secretario | Tel: Dr. Grangeat, Juan Manuel | Email: juan.grangeat@pjn.gov.ar | Teléfono: 4032-7171 | Email: juan.grangeat@pjn.gov.ar | Cargo: Juez de Cámara | Situación: Efectivo"
3,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 10,"Comodoro Py 2002, 4º (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7174 | jncrimcorrfed10@pjn.gov.ar","Nombre: Dr. Ercolini, Julián Daniel | Cargo: Juez | Tel: Dr. Ercolini, Julián Daniel | Email:  | Teléfono: 4032-7174 | Email:  | Cargo: Juez de 1ra. Instancia | Situación: Efectivo"
4,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS > JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 10,SECRETARÍA NRO. 19,"Comodoro Py 2002, 4 (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7177 | jncrimcorrfed10.sec19@pjn.gov.ar","Nombre: Dra. Sosa, María Julia | Cargo: Secretario | Tel: Dra. Sosa, María Julia | Email:  | Teléfono: 4032-7175 | Email:  | Cargo: Secretario | Situación: Efectivo"
4,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS > JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 10,SECRETARÍA NRO. 20,"Comodoro Py 2002, 4 (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7180 | jncrimcorrfed10.sec20@pjn.gov.ar","Nombre: Dr. Fornasari, Federico | Cargo: Secretario | Tel: Dr. Fornasari, Federico | Email:  | Teléfono: 4032-7178 | Email:  | Cargo: Secretario | Situación: Efectivo"
3,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 11,"Comodoro Py 2002, 4º piso (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7181 / 4032-7182 | jncrimcorrfed11@pjn.gov.ar","Nombre: Dr. Casanello, Sebastián Norberto | Cargo: Juez Subrogante | Tel: Dr. Casanello, Sebastián Norberto | Email: jncrimcorrfed7@pjn.gov.ar | Teléfono:  | Email: jncrimcorrfed7@pjn.gov.ar | Cargo: Juez de 1ra. Instancia | Situación: Efectivo"
4,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS > JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 11,SECRETARÍA NRO. 21,"Comodoro Py 2002, 4 (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7183/4/5 (Fax 4032-7184) | jncrimcorrfed11.sec21@pjn.gov.ar","Nombre: Dra. Lores Arnaiz, Carolina | Cargo: Secretario | Tel: Dra. Lores Arnaiz, Carolina | Email:  | Teléfono: 4032 7183 | Email:  | Cargo: Secretario de Juzgado | Situación: Efectivo"
4,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS > JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 11,SECRETARÍA NRO. 22,"Comodoro Py 2002, 4 (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7186/7/8 | jncrimcorrfed11.sec22@pjn.gov.ar","Nombre: Dra. Charnis, María Laura | Cargo: Secretario | Tel: Dra. Charnis, María Laura | Email:  | Teléfono: 4032-7186 | Email:  | Cargo: Secretario de Juzgado | Situación: Contratado"
3,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 12,"Comodoro Py 2002, 4º piso (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7190 | jncrimcorrfed12@pjn.gov.ar","Nombre: Dr. Ercolini, Julián Daniel | Cargo: Juez Subrogante | Tel: Dr. Ercolini, Julián Daniel | Email:  | Teléfono: 4032-7174 | Email:  | Cargo: Juez de 1ra. Instancia | Situación: Efectivo"
4,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS > JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 12,SECRETARÍA NRO. 23,"Comodoro Py 2002, 4 (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7191/2/3 | jncrimcorrfed12.sec23@pjn.gov.ar","Nombre: Dra. Kohen, Paola Yanina | Cargo: Secretario | Tel: Dra. Kohen, Paola Yanina | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Juzgado | Situación: Efectivo"
4,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > JUZGADOS > JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL NRO. 12,SECRETARÍA NRO. 24,"Comodoro Py 2002, 4 (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7194/7196 | jncrimcorrfed12.sec24@pjn.gov.ar","Nombre: Dra. Cavallero, María del Pilar | Cargo: Secretario | Tel: Dra. Cavallero, María del Pilar | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Juzgado | Situación: Efectivo"
3,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > TRIBUNALES ORALES,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL NRO. 1,"Comodoro Py 2002, 1º piso (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7244/7245 | tocrimfed1@pjn.gov.ar","Nombre: Dr. Michilini, José Antonio | Cargo: Presidente | Tel: Dr. Michilini, José Antonio | Email:  | Teléfono: 4790-1374/4794-6446 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. Basílico, Ricardo Angel | Cargo: Vicepresidente | Tel: Dr. Basílico, Ricardo Angel | Email:  | Teléfono:  | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. Grunberg, Adrian Federico | Cargo: Vocal | Tel: Dr. Grunberg, Adrian Federico | Email:  | Teléfono: 4032 7244/ 45 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. Amirante, Oscar Ricardo | Cargo: Vocal | Tel: Dr. Amirante, Oscar Ricardo | Email:  | Teléfono: 4032 7244/ 45 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dra. Cicchetti, Cynthia | Cargo: Secretario | Tel: Dra. Cicchetti, Cynthia | Email:  | Teléfono: 4032 7244/45 | Email:  | Cargo: Secretario de Cámara | Situación: Efectivo; Nombre: Dr. Labadens, Ignacio | Cargo: Secretario | Tel: Dr. Labadens, Ignacio | Email:  | Teléfono: 4032 7244/45 | Email:  | Cargo: Secretario de Cámara | Situación: Efectivo; Nombre: Dr. Capurro, Mariano Pedro | Cargo: Secretario | Tel: Dr. Capurro, Mariano Pedro | Email:  | Teléfono: 4032-7595 | Email:  | Cargo: Secretario | Situación: Efectivo; Nombre: Dra. Marinez Espinoza, Alejandra | Cargo: Secretario | Tel: Dra. Marinez Espinoza, Alejandra | Email:  | Teléfono:  | Email:  | Cargo: Secretario | Situación: Efectivo"
3,FUEROS FEDERALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL FEDERAL > TRIBUNALES ORALES,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL NRO. 2,"Comodoro Py 2002, 1º piso (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7254/7255 | tocrimfed2@pjn.gov.ar","Nombre: Dr. Giménez Uriburu, Rodrigo | Cargo: Presidente | Tel: Dr. Giménez Uriburu, Rodrigo | Email:  | Teléfono: 4032 7254/55 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. Gorini, Jorge Luciano | Cargo: Vicepresidente | Tel: Dr. Gorini, Jorge Luciano | Email:  | Teléfono: 4032-7247 | Email:  | Cargo: Juez de Cámara | Situación: Subrogante; Nombre: Dr. Cisneros, Tomás Santiago | Cargo: Secretario | Tel: Dr. Cisneros, Tomás Santiago | Email:  | Teléfono:  | Email:  | Cargo: Secretario | Situación: Efectivo"
